"","County","Waterbody.Name","Station.Name","WBIC","Site.Seq.No","Swims.Station.Id","Fishkill.Inv.Seq.No","Investigation.Start.Date","Season","Season1","Year","Stream.Miles.or.Lake.Acres.Affected","Confidence.Of.Cause.Code","Cause.Category","Cause.Type","Primary.Land.Use","Mortality.Code","Detail.Cause.Type","Investigation.Start.Month","Cause.Category.4","Min.Kill.Size","Sunnies","Bluegill","Crappie","Bass","Bullhead","Suckerfish","Trout","Gizzard.Shad","Round.Goby","Cisco","Pike","Snail","Muskies","Walleye","Carp","Sheapshead","Perch","Catfish","Sculpin","Stickleback","Minnow","Bigmouth.Buffalo","Pumpkinseed","Drum","Darter","Dace","Chub","Crayfish","Redhorse","Frogs","Sunfish","Golden.Shiner","Blowfin","Dogfish","Sturgeon","X..Fish.Species.Confirmed","Panfish","Game.Fish","Estimated.Numeric.Kill.Size","Activity.Desc","Recommended.Action.Desc","Fish.Kill.Comment"
"33","BURNETT","DES MOINES LAKE","DES MOINES LAKE_GENERAL LAKE STATION",2674200,109851,10001040,16,"21-Jun-2004","Summer","Summer",2004,229,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",95.8,"","NONE",""
"34","BURNETT","DEVILS LAKE","DEVILS LAKE_GENERAL LAKE STATION",2461100,109860,10001693,19,"28-Jun-2004","Summer","Summer",2004,1001,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","RESIDENTIAL AND FOREST","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",250.2,"","NONE",""
"35","BURNETT","DEVILS LAKE","DEVILS LAKE_GENERAL LAKE STATION",2461100,109860,10001693,437,"31-May-2007","Summer","Winter",2007,1001,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","residential, forestry","SELECTIVE","COLUMNARIS","May","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",250.2,"nothing suspicious","none",""
"36","BURNETT","DEVILS LAKE","DEVILS LAKE_GENERAL LAKE STATION",2461100,109860,10001693,2161,"14-Jun-2011","Summer","Summer",2011,1001,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Fair Number","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"UNKNOWN","UNKNOWN",300.2,"","","Received a call reporting dead panfish and largemouth bass observed along shoreline."
"37","BURNETT","DUNHAM LAKE","DUNHAM LAKE_GENERAL LAKE STATION",2651800,109949,10001899,3079,"20-Aug-2012","Summer","Summer",2012,243,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DIRECT TEMPERATURE STRESS","Aug","SUMMERKILL","Few","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",73.6,"","","I received two calls about dead fish from the weekend.  Cisco appear to be the only fish impacted.  Fish were likely squeezed by high temperature, low oxygen."
"38","BURNETT","FISH LAKE","FISH LAKE_GENERAL LAKE STATION",2464500,110163,10001704,439,"24-May-2007","Summer","Winter",2007,356,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","forestry","SELECTIVE","UNKNOWN INFECTIOUS AGENT","May","INFECTIOUS AGENT","Few","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"1","UNKNOWN",96.2,"residential and forestry nothing suspicious","none",""
"39","BURNETT","JOHNSON LAKE","JOHNSON LAKE_GENERAL LAKE STATION",2471700,110820,10001715,2034,"04-May-2011","Summer","Winter",2011,28,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","TOTAL","DISSOLVED OXYGEN","May","WINTERKILL","Large Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",1,"UNKNOWN","UNKNOWN",228,"","A stocking quota was created for northern pike in 2010 after a significant winterkill was reported.","Larry Damman forwarded a message he received regarding a likely total winterkill.  He also commented there was a significant winterkill last year also."
"40","BURNETT","LITTLE WOOD LAKE","LITTLE WOOD LAKE_GENERAL LAKE STATION",2650900,111424,10001895,2162,"14-Jun-2011","Summer","Summer",2011,207,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Fair Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"1","UNKNOWN",141.4,"","","Received a call reporting numerous dead panfish along shoreline."
"41","BURNETT","LONG LAKE","LONG LAKE_GENERAL LAKE STATION",2656400,111485,10001910,3271,"30-Apr-2013","Summer","Winter",2013,329,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DISSOLVED OXYGEN","Apr","WINTERKILL","Fair Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",165.8,"","None","Partial winterkill affecting multiple species."
"42","BURNETT","LOWER CLAM LAKE","LOWER CLAM LAKE_GENERAL LAKE STATION",2655300,122661,10001904,52,"27-Jun-2005","Summer","Summer",2005,337,"UNKNOWN","UNKNOWN","ENVIRONMENTAL CONDITION","residential, wild  and some agriculture upstream","SELECTIVE","COMPOUND ENVIRONMENTAL STRESS","Jun","SUMMERKILL","Large Number","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",267.4,"residential and wooded","none",""
"43","BURNETT","MCGRAW LAKE","MCGRAW LAKE_GENERAL LAKE STATION",2688800,111754,10002243,18,"23-Jun-2004","Summer","Summer",2004,135,"SUSPECTED","NATURAL","UNKNOWN ENVIRONMENTAL CONDITION","RESIDENTIAL AND FOREST","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",77,"","NONE",""
"44","BURNETT","MCKENZIE LAKE","BIG MCKENZIE LAKE_GENERAL LAKE STATION",2706800,109148,10001039,49,"21-Jun-2005","Summer","Summer",2005,1185,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","residential and forestry","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Fair Number","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",337,"water recreation","none",""
"45","BURNETT","MCKENZIE LAKE","BIG MCKENZIE LAKE_GENERAL LAKE STATION",2706800,109148,10001039,1163,"19-Jun-2008","Summer","Summer",2008,1185,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","residential and forestry and a cranberry marsh","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Fair Number","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",337,"","None","Crappie population has been unusually high here last couple of years so outbreak of disease is not abnormal"
"46","BURNETT","MCKENZIE LAKE","BIG MCKENZIE LAKE_GENERAL LAKE STATION",2706800,109148,10001039,2166,"09-Jun-2011","Summer","Summer",2011,1185,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Fair Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"1","UNKNOWN",337,"","","Received two calls reporting dead panfish observed along shoreline."
"47","BURNETT","MIDDLE MCKENZIE LAKE","MIDDLE MCKENZIE LAKE_GENERAL LAKE STATION",2706500,111808,10007092,2167,"20-Jun-2011","Summer","Summer",2011,530,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Fair Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"1","UNKNOWN",206,"","","Received a call reporting dead panfish observed along shoreline."
"48","BURNETT","NICABOYNE LAKE","NICABOYNE LAKE_GENERAL LAKE STATION",2486100,112141,10001750,48,"15-Jun-2005","Summer","Summer",2005,291,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","forest","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",108.2,"residential/ forestry","none",""
"49","BURNETT","RICE LAKE","RICE LAKE_GENERAL LAKE STATION",2677900,112720,10001954,3293,"13-Jun-2013","Summer","Summer",2013,310,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",112,"","",""
"50","BURNETT","ROONEY LAKE","ROONEY LAKE_GENERAL LAKE STATION",2493100,112786,10001651,435,"04-Jun-2007","Summer","Summer",2007,322,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","residentilal wooded","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",114.4,"nothing suspicious","none",""
"51","BURNETT","WOOD LAKE","WOOD LAKE_GENERAL LAKE STATION",2649800,121965,10001891,15,"21-Jun-2004","Summer","Summer",2004,521,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","RESIDENTIAL AND AGRICULTURE","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",154.2,"","NONE",""
"52","BURNETT","WOOD LAKE","WOOD LAKE_GENERAL LAKE STATION",2649800,121965,10001891,2904,"17-Jul-2012","Summer","Summer",2012,521,"SUSPECTED","NOT INVESTIGATED","ENVIRONMENTAL CONDITION","","SELECTIVE","DIRECT TEMPERATURE STRESS","Jul","SUMMERKILL","Excludable","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",0,"","","I received a report of a few dead fish that an angler believed were cisco.  With high water temperatures in this area, it seems likely that cisco would be thermally stressed at this time."
"53","BURNETT","YELLOW LAKE","YELLOW LAKE_GENERAL LAKE STATION",2675200,123753,10001044,728,"27-Jun-2007","Summer","Summer",2007,2287,"UNKNOWN","NATURAL","INFECTIOUS AGENTS","residential, forestry agriculture","SELECTIVE","UNKNOWN INFECTIOUS AGENT","Jun","INFECTIOUS AGENT","Fair Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",1,"UNKNOWN","UNKNOWN",557.4,"A major muskie tournament was held on the 24th but the majority of muskie died prior to that. Only two legal size fish were caught in tournament but one could not be revived. Some anglers reported that apparantly healthy muskie were being seen/caught in very shallow water (2 feet)","",""
"54","BURNETT","YELLOW LAKE","YELLOW LAKE_GENERAL LAKE STATION",2675200,123753,10001044,2961,"20-Jul-2012","Summer","Summer",2012,2287,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DISSOLVED OXYGEN","Jul","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",507.4,"","","Fish were in advanced state of decay.  No visible signs of disease on any of the dead fish observed, likely mortalities related to warm water temperatures earlier in the week and in previous week."
"55","CALUMET","BECKER LAKE","BECKER LAKE_GENERAL LAKE STATION",77300,108863,10001968,220,"16-May-2007","Summer","Winter",2007,32,"UNKNOWN","UNKNOWN","UNKNOWN","Agriculture","SELECTIVE","UNKNOWN","May","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",56.4,"Agriculture","None",""
"56","CALUMET","BECKER LAKE","BECKER LAKE_GENERAL LAKE STATION",77300,108863,10001968,1660,"23-Mar-2010","Winter","Winter",2010,32,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","Agricultural","TOTAL","DISSOLVED OXYGEN","Mar","WINTERKILL","Few","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",57,"Mostly dairy with a few residences.","None","Dead fish observed frozen in ice."
"57","CALUMET","CHILTON MILLPOND 75","CHILTON MILLPOND_GENERAL LAKE STATION",81200,122182,10001970,1211,"30-Jun-2008","Summer","Summer",2008,10,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","Upstream South Branch Manitowc River- Agricultural

Millpond- urban","SELECTIVE","DISSOLVED OXYGEN","Jun","SUMMERKILL","Fair Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",102,"Upstream South Branch Manitowc River- Agricultural    Millpond- urban","Improve flow through system and reduce non-poiunt pollution in the watershed.","L:andowners removed and buried many fish before our investigation."
"58","CALUMET","LAKE WINNEBAGO","LAKE WINNEBAGO",131100,104489,104489,299,"21-May-2007","Summer","Winter",2007,NA,"UNKNOWN","UNKNOWN","UNKNOWN","residential","SELECTIVE","VHS","May","INFECTIOUS AGENT","Excludable","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",0,"","none",""
"59","CALUMET","LAKE WINNEBAGO","LAKE WINNEBAGO - OFF QUINNEY",131100,104509,104509,758,"14-Jun-2007","Summer","Summer",2007,NA,"UNKNOWN","UNKNOWN","UNKNOWN","residential - agriculture","SELECTIVE","UNKNOWN","Jun","SUMMERKILL","Excludable","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",0,"none","none",""
"60","CALUMET","LAKE WINNEBAGO","LAKE WINNEBAGO - WAVERLY BEACH",131100,104468,104468,243,"25-May-2007","Summer","Winter",2007,NA,"UNKNOWN","UNKNOWN","UNKNOWN","urban","SELECTIVE","UNKNOWN","May","EXCLUDABLE","Excludable","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1,"UNKNOWN","UNKNOWN",0,"","none",""
"61","CALUMET","LAKE WINNEBAGO","LAKE WINNEBAGO -- STOCKBRIDGE HARBOR",131100,22089,10019508,1847,"14-May-2010","Summer","Winter",2010,1000,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","Residential","SELECTIVE","COMPOUND ENVIRONMENTAL STRESS","May","EXCLUDABLE","Excludable","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",0,"","none - moribund samples sent to state lab","adult trout perch - approximately 3000 observed at 3 different boat landings on east shore of Lake Winnebago in Stockbridge - Brothertown area"
